Area,Species,PFMA,CU or PFMA or aggregate,CUs caught in PFMA,Source,Year,EFS,Spawner,Returns,ExplRate,Catch,Ret0.1,Ret0.2,Ret1.1,Ret0.3,Ret1.2,Ret2.1,Ret0.4,Ret1.3,Ret2.2,Ret0.5,Ret1.4,Ret2.3,Ret0.6,Ret2.4,NRec0.1,NRec0.2,NRec1.1,NRec0.3,NRec1.2,NRec2.1,NRec0.4,NRec1.3,NRec2.2,NRec0.5,NRec1.4,NRec2.3,NRec0.6,NRec2.4,NTotRec,R/S,R/EFS,Metadata source,Esc comm,Catch comm,Age comm,Prod comm,SQ,CQ,AQ,RQ,SQ notes,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1988,200537,,,,,,,,,,,,,,,,,,,,,158,,566227,,,425114,,,,,,,991499,,4.94,Grant et al. (2011),Esc. enumeration by mark-recapture (1950-1993).,,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1989,15903,,,,,,,,,,,,,,,,,,,,,28,,127212,,,95047,,,,,,,222287,,13.98,Grant et al. (2011),Esc. enumeration by mark-recapture (1950-1993).,,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1990,56537,,,,,,,,,,,,,,,,,,,,,1145,,861027,,,89664,,,,,,,951836,,16.84,Grant et al. (2011),Esc. enumeration by mark-recapture (1950-1993).,,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1991,54349,,,,,,,,,,,,,,,,,,,,,259,,299039,,,37271,,,,,,,336569,,6.19,Grant et al. (2011),Esc. enumeration by mark-recapture (1950-1993).,,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1992,55138,,,,,,,,,,,,,,,,,,,,,275,,734393,,,133793,,,,,,,868461,,15.75,Grant et al. (2011),Esc. enumeration by mark-recapture (1950-1993).,,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1993,42861,,,,,,,,,,,,,,,,,,,,,13,,68158,,,241673,,,,,,,309844,,7.23,Grant et al. (2011),Esc. enumeration by mark-recapture (1950-1993).,,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1994,63584,,,,,,,,,,,,,,,,,,,,,127,,593409,,,88649,,,,,,,682185,,10.73,Grant et al. (2011),"Enumeration fence. (Both fences and mark-recapture were used to determine mark recapture biases, which were found to be small.)",,,,5,2,3,3.75,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1995,41135,,,,,,,,,,,,,,,,,,,,,75,,127344,,,56540,,,,,,,183959,,4.47,Grant et al. (2011),"Enumeration fence. (Both fences and mark-recapture were used to determine mark recapture biases, which were found to be small.)",,,,5,2,3,3.75,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1996,167624,,,,,,,,,,,,,,,,,,,,,16,,635499,,,176479,,,,,,,811994,,4.84,Grant et al. (2011),Enumeration fence.,,,,5,2,3,3.75,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1997,23241,,,,,,,,,,,,,,,,,,,,,0,,68515,,,56658,,,,,,,125173,,5.39,Grant et al. (2011),Enumeration fence.,,,,5,2,3,3.75,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1998,96961,,,,,,,,,,,,,,,,,,,,,73,,504421,,,133503,,,,,,,637997,,6.58,Grant et al. (2011),Enumeration fence.,,,,5,2,3,3.75,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,1999,66080,,,,,,,,,,,,,,,,,,,,,0,,143988,,,30474,,,,,,,174462,,2.64,Grant et al. (2011),Enumeration fence.,,,,5,2,3,3.75,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,2000,195386,,,,,,,,,,,,,,,,,,,,,0,,647582,,,70089,,,,,,,717671,,3.67,Grant et al. (2011),Enumeration fence.,,,,5,2,3,3.75,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,2001,61590,,,,,,,,,,,,,,,,,,,,,0,,203410,,,83718,,,,,,,287128,,4.66,Grant et al. (2011),Enumeration fence.,,,,5,3,3,4,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,2002,177618,,,,,,,,,,,,,,,,,,,,,47,,224262,,,24066,,,,,,,248375,,1.4,Grant et al. (2011),Enumeration fence.,,,,5,3,3,4,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,2003,43829,,,,,,,,,,,,,,,,,,,,,5,,34522,,,14605,,,,,,,49132,,1.12,Grant et al. (2011),Enumeration fence.,,,,5,3,3,4,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,2004,53755,,,,,,,,,,,,,,,,,,,,,153,,213103,,,32642,,,,,,,245898,,4.57,Grant et al. (2011),Enumeration fence.,,,,5,3,3,4,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,2005,102247,,,,,,,,,,,,,,,,,,,,,12,,6639,,,4885,,,,,,,11536,,0.11,Grant et al. (2011),Enumeration fence.,,,,5,3,3,4,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Francois/Fraser_Summer,,Sue Grant July 2014,2006,79834,,,,,,,,,,,,,,,,,,,,,87,,391376,,,80559,,,,,,,472022,,5.91,Grant et al. (2011),Enumeration fence.,,,,5,3,3,4,Categorized as Excellent (5.0) due to fence counts,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1966,9860,,,,,,,,,,,,,,,,,,,,,660,,73515,,,1939,,,,,,,76114,,7.72,Grant et al. (2011),Esc enumeration by peak live cumulative dead methods for Weaver Cr (1966-68). Channel operating at only 25% capacity.Weaver Channel fence counts for all years.,,,,3,2,3,2.75,Default: Good (3.0),,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1967,10618,,,,,,,,,,,,,,,,,,,,,1764,,77288,,,8421,,,,,,,87473,,8.24,Grant et al. (2011),Esc enumeration by peak live cumulative dead methods for Weaver Cr (1966-68). Channel operating at only 25% capacity.Weaver Channel fence counts for all years.,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1968,2202,,,,,,,,,,,,,,,,,,,,,2976,,141825,,,10577,,,,,,,155378,,70.56,Grant et al. (2011),Esc enumeration by peak live cumulative dead methods for Weaver Cr (1966-68). Channel operating at only 25% capacity.Weaver Channel fence counts for all years.,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1969,30604,,,,,,,,,,,,,,,,,,,,,3031,,371636,,,38246,,,,,,,412913,,13.49,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1970,5003,,,,,,,,,,,,,,,,,,,,,7393,,371993,,,4653,,,,,,,384039,,76.76,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1971,2656,,,,,,,,,,,,,,,,,,,,,10694,,139598,,,2345,,,,,,,152637,,57.47,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1972,15026,,,,,,,,,,,,,,,,,,,,,7439,,331589,,,11114,,,,,,,350142,,23.3,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1973,24885,,,,,,,,,,,,,,,,,,,,,4227,,257812,,,11669,,,,,,,273708,,11,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1974,28099,,,,,,,,,,,,,,,,,,,,,5905,,252878,,,26097,,,,,,,284880,,10.14,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1975,16033,,,,,,,,,,,,,,,,,,,,,2922,,165459,,,1479,,,,,,,169860,,10.59,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1976,28243,,,,,,,,,,,,,,,,,,,,,9408,,271322,,,23704,,,,,,,304434,,10.78,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1977,28510,,,,,,,,,,,,,,,,,,,,,2995,,217049,,,15719,,,,,,,235763,,8.27,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1978,42315,,,,,,,,,,,,,,,,,,,,,10226,,1184905,,,170418,,,,,,,1365549,,32.27,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1979,25702,,,,,,,,,,,,,,,,,,,,,1244,,128249,,,11535,,,,,,,141028,,5.49,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1980,43286,,,,,,,,,,,,,,,,,,,,,3167,,331805,,,29742,,,,,,,364714,,8.43,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1981,22627,,,,,,,,,,,,,,,,,,,,,2908,,206879,,,60505,,,,,,,270292,,11.95,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1982,115030,,,,,,,,,,,,,,,,,,,,,9112,,1275213,,,221670,,,,,,,1505995,,13.09,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1983,27380,,,,,,,,,,,,,,,,,,,,,2374,,219473,,,18144,,,,,,,239991,,8.77,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1984,30434,,,,,,,,,,,,,,,,,,,,,7491,,575398,,,51913,,,,,,,634802,,20.86,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1985,22773,,,,,,,,,,,,,,,,,,,,,1101,,48781,,,19418,,,,,,,69300,,3.04,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1986,41837,,,,,,,,,,,,,,,,,,,,,45,,39242,,,3417,,,,,,,42704,,1.02,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1987,30105,,,,,,,,,,,,,,,,,,,,,798,,192151,,,27769,,,,,,,220718,,7.33,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1988,27428,,,,,,,,,,,,,,,,,,,,,3179,,334751,,,175848,,,,,,,513778,,18.73,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1989,10365,,,,,,,,,,,,,,,,,,,,,2243,,684087,,,70074,,,,,,,756404,,72.98,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1990,8525,,,,,,,,,,,,,,,,,,,,,5895,,600890,,,27875,,,,,,,634660,,74.45,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1991,18487,,,,,,,,,,,,,,,,,,,,,70,,48888,,,16397,,,,,,,65355,,3.54,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1992,28480,,,,,,,,,,,,,,,,,,,,,684,,624100,,,128433,,,,,,,753217,,26.45,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1993,34018,,,,,,,,,,,,,,,,,,,,,449,,381020,,,119185,,,,,,,500654,,14.72,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1994,30208,,,,,,,,,,,,,,,,,,,,,57,,646785,,,69090,,,,,,,715932,,23.7,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1995,10904,,,,,,,,,,,,,,,,,,,,,114,,170376,,,95953,,,,,,,266443,,24.44,Grant et al. (2011),"Esc enumeration by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1996,26848,,,,,,,,,,,,,,,,,,,,,227,,350965,,,32221,,,,,,,383413,,14.28,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1997,10724,,,,,,,,,,,,,,,,,,,,,10,,192696,,,23291,,,,,,,215997,,20.14,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1998,29811,,,,,,,,,,,,,,,,,,,,,176,,500753,,,65956,,,,,,,566885,,19.02,Grant et al. (2011),Esc enumeration by mark recapture surveys for Weaver Cr; Weaver Channel fence counts for all years.,,,,4,2,3,3.25,Categorized as Very Good (4.0) because mark-recapture,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,1999,13106,,,,,,,,,,,,,,,,,,,,,18,,182595,,,64316,,,,,,,246929,,18.84,Grant et al. (2011),"Enumeration fence used for Weaver Creek (1999-2000,2002-2003).",,,,4,2,3,3.25,Categorized as Very Good (4.0) because fence counts,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,2000,2732,,,,,,,,,,,,,,,,,,,,,389,,104221,,,9522,,,,,,,114132,,41.78,Grant et al. (2011),"Enumeration fence used for Weaver Creek (1999-2000,2002-2003).",,,,4,2,3,3.25,Categorized as Very Good (4.0) because fence counts,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,2001,8035,,,,,,,,,,,,,,,,,,,,,50,,145865,,,50168,,,,,,,196083,,24.4,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,3,3,3,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,2002,36269,,,,,,,,,,,,,,,,,,,,,321,,227687,,,14822,,,,,,,242830,,6.7,Grant et al. (2011),"Enumeration fence used for Weaver Creek (1999-2000,2002-2003).",,,,4,3,3,3.5,Categorized as Very Good (4.0) because fence counts,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,2003,24683,,,,,,,,,,,,,,,,,,,,,23,,127468,,,61308,,,,,,,188799,,7.65,Grant et al. (2011),"Enumeration fence used for Weaver Creek (1999-2000,2002-2003).",,,,4,3,3,3.5,Categorized as Very Good (4.0) because fence counts,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,2004,13968,,,,,,,,,,,,,,,,,,,,,92,,55327,,,55274,,,,,,,110693,,7.92,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,3,3,3,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,2005,23597,,,,,,,,,,,,,,,,,,,,,57,,60180,,,4453,,,,,,,64690,,2.74,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,3,3,3,,,,,,,
BC,Sockeye,,Harrison-upstream migrating_Late,,Sue Grant July 2014,2006,13618,,,,,,,,,,,,,,,,,,,,,417,,223929,,,21864,,,,,,,246210,,18.08,Grant et al. (2011),"Esc enumeration for Weaver Cr by peak live cumulative dead methods (1989-2009, with exceptions).",,,,3,3,3,3,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1950,1917,,,,,,,,,,,,,,,,,,,,,17,,39549,,,5990,,,,,,,45556,,23.76,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,Default: Good (3.0),,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1951,3364,,,,,,,,,,,,,,,,,,,,,8,,34636,,,13009,,,,,,,47653,,14.17,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1952,5116,,,,,,,,,,,,,,,,,,,,,5,,46167,,,5010,,,,,,,51182,,10,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1953,3600,,,,,,,,,,,,,,,,,,,,,0,,30285,,,1839,,,,,,,32124,,8.92,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1954,5352,,,,,,,,,,,,,,,,,,,,,231,,38964,,,11293,,,,,,,50488,,9.43,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1955,2905,,,,,,,,,,,,,,,,,,,,,7,,52497,,,7860,,,,,,,60364,,20.78,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1956,5179,,,,,,,,,,,,,,,,,,,,,0,,17335,,,8029,,,,,,,25364,,4.9,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1957,3314,,,,,,,,,,,,,,,,,,,,,72,,18932,,,2011,,,,,,,21015,,6.34,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1958,6235,,,,,,,,,,,,,,,,,,,,,23,,22591,,,512,,,,,,,23126,,3.71,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1959,5232,,,,,,,,,,,,,,,,,,,,,0,,20417,,,3167,,,,,,,23584,,4.51,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Kamloops_Early Summer,,Sue Grant July 2014,1960,2252,,,,,,,,,,,,,,,,,,,,,64,,14715,,,2049,,,,,,,16828,,7.47,Grant et al. (2011),"Esc. enumeration:assessed using a combination of mark recapture and visual survey methods, with mark recaptures generally conducted during years of larger abundance.",,,,3,2,3,2.75,,,,,,,
