stock.id,species,run,stock,region,sub.region,broodYr,spawn,rec,large.region
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2002,123156,448201,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2003,194088,1799054,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2004,109650,1227252,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2005,365712,1623040,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2006,305268,1242881,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2007,415452,863918,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2008,1054704,790276,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2009,514188,984015,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2010,518040,1747487,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2011,421380,2077650,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2012,193326,381048,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2013,387036,0,BS
,,,,,,,,,
NA,Sockeye,NA,Igushik,Bristol Bay,Bristol Bay North,2014,340590,0,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1963,338760,1388212,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1964,957120,5763510,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1965,24325926,45820685,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1966,3755185,6522057,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1967,3216208,1784044,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1968,2557440,635320,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1969,8394204,5513624,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1970,13935306,15363869,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1971,2387392,2036282,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1972,1009962,3248668,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1973,226554,2203237,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1974,4433844,25784405,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1975,13140450,37439008,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1976,1965282,10716319,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1977,1341144,3089496,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1978,4149288,5055225,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1979,11218434,43049709,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1980,22505268,12597126,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1981,1754358,2048728,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1982,1134840,1509144,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1983,3569982,13774171,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1984,10490670,23284317,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1985,7211046,18311749,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1986,1179322,4113933,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1987,6065880,11646719,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1988,4065216,9204222,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1989,8317500,24796913,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1990,6970020,26294885,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1991,4222788,4636821,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1992,4725864,1876570,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1993,4025166,3131827,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1994,8355936,7304599,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1995,10038720,10647371,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1996,1450578,2300486,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1997,1503732,842682,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1998,2296074,1280843,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,1999,6196914,7397608,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2000,1827780,4277403,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2001,1095348,3860428,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2002,703884,3470457,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2003,1686804,4607126,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2004,5500134,10923563,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2005,2320332,9793955,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2006,3068226,8552134,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2007,2810208,12878117,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2008,2757912,6571029,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2009,2266140,12293396,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2010,4207410,20428671,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2011,2264352,6054421,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2012,4164444,7664237,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2013,2088576,2497,BS
,,,,,,,,,
NA,Sockeye,NA,Kvichak,Bristol Bay,Bristol Bay South,2014,4458540,0,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1963,905358,1706833,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1964,1349604,2223528,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1965,717798,2654766,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1966,1016445,4205619,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1967,755640,1552165,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1968,1023222,638309,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1969,1331202,2143775,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1970,732502,2535302,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1971,935754,4350416,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1972,586518,1715201,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1973,356676,2742665,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1974,1241058,2642510,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1975,2026686,5195702,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1976,1320750,8991727,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1977,1085856,3721053,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1978,813378,2788293,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1979,925362,3963911,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1980,2644698,4922128,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1981,1796220,4683497,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1982,1155552,1820715,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1983,888294,1451800,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1984,1242474,4384274,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1985,1849938,7147405,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1986,1977645,12634892,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1987,1061806,5472173,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1988,1037862,2972683,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1989,1161984,3006867,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1990,2092578,3824681,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1991,3578508,4574326,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1992,1606650,1469488,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1993,1535658,2671484,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1994,990810,2350996,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1995,1111140,5810340,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1996,1078098,6316438,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1997,1025664,3360605,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1998,1202172,3764480,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,1999,1625364,3663371,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2000,1375488,8902992,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2001,1830360,5351526,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2002,1263918,6474697,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2003,1831170,12843685,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2004,1939674,3946524,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2005,2744622,5125503,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2006,1953228,4618757,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2007,2945304,4410723,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2008,2472690,3150583,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2009,1169466,1818347,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2010,1463928,6456948,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2011,1177074,4419618,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2012,900312,2646630,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2013,938160,61349,BS
,,,,,,,,,
NA,Sockeye,NA,Naknek,Bristol Bay,Bristol Bay South,2014,1474428,0,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1963,234820.8018,214838,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1964,134852.6266,93339,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1965,255793.5021,779751,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1966,233577.6147,701562,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1967,74002.81765,227029,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1968,142360.4153,344177,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1969,95805.0467,493689,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1970,452891.7581,988759,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1971,312699.1781,1010994,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1973,210600.7728,1380184,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1974,204190.1742,383620,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1975,832092.6013,5995145,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1976,520302.5868,4351919,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1977,611588.3606,3236085,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1978,734040.0845,1513723,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1979,551271.6622,1846150,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1980,3669136.414,1210262,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1981,1118872.875,1976753,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1982,664579.7666,1335146,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1983,446845.0461,1548733,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1984,655739.2017,761243,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1985,551319.2218,1416867,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1986,1095241.259,2092570,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1987,429181.6128,1905451,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1988,534459.8784,2557334,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1989,567863.3443,1398718,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1990,752513.138,1189243,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1991,544748.2476,1491477,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1992,768816.1441,1212570,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1993,790926.9579,1074274,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1994,563334.117,425911,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1995,311136.3458,1198473,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1996,557057.3491,2335511,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1997,412591.0367,544299,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1998,507532.2674,2665494,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,1999,344972.2727,1753713,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2000,446286.4967,3956536,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2001,897112.175,3076642,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2002,349155.3099,2121279,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2003,642092.8998,1863314,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2004,543872.2652,1463692,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2005,1106703,1210003,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2006,548410,1185003,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2007,518041,827926,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2008,492546,2132541,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2009,484149,1314212,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2010,468696,2287821,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2011,428191,2814912,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2012,432438,570954,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2013,894148,5624,BS
,,,,,,,,,
NA,Sockeye,NA,Nushagak,Bristol Bay,Bristol Bay North,2014,618477,0,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1956,225000,460869,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1957,25000,182459,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1958,72000,269814,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1959,209640,296077,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1960,162810,541480,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1961,122254,340210,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1962,61952,170068,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1963,116196,152062,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1964,104874,174978,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1965,96486,405599,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1966,104198,641763,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1967,81330,181217,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1968,49918,262624,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1969,116666,216333,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1970,202896,408284,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1971,200242,558181,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1972,78570,303605,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1973,106930,653500,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1974,103592,703838,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1975,180562,1199909,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1976,189390,1068657,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1977,162534,883990,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1978,306176,681617,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1979,198238,582868,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1980,526750,305047,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1981,307130,344617,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1982,288674,425197,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1983,212640,1245992,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1984,150978,167004,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1985,153482,350671,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1986,203384,760090,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1987,278276,892200,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1988,309012,616260,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1989,104240,548303,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1990,166297,704724,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1991,254088,690188,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1992,209516,275227,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1993,188610,322621,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1994,174172,254406,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1995,211226,1440819,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1996,187174,1118048,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1997,152223,462339,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1998,175476,809749,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,1999,196136,517983,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2000,352245,706646,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2001,303346,637173,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2002,178577,1027566,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2003,232302,998354,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2004,135637,681185,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2005,155778,777908,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2006,312126,836553,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2007,269646,887883,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2008,205680,609588,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2009,313946,490026,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2010,188298,482972,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2011,190970,699059,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2012,203148,169799,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2013,128118,657,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2014,151934,0,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2015,218700,0,BS
,,,,,,,,,
NA,Sockeye,NA,Togiak,Bristol Bay,Bristol Bay North,2016,200046,0,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1963,388254,132737,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1964,472770,274729,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1965,996612,392952,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1966,704436,2388183,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1967,238830,230347,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1968,70896,45086,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1969,160380,89239,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1970,735024,355706,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1971,529752,935799,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1972,79428,276167,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1973,38988,102304,BS
,,,,,,,,,
NA,Sockeye,NA,Ugashik,Bristol Bay,Bristol Bay South,1974,61854,757903,BS
,,,,,,,,,
