"","stock","species","broodyear","spawners","recruits","r2","r3","r4","r5","r6","r7","r8","r1.1","r1.2","r1.3","r2.2","r2.3","r3.2","r0.2","r0.3","r0.4","r1.4","r2.4","r3.3","r3.4","r2.1","r3.1","r4.1","r4.2","r4.3","r5.2","r5.3","r6.2","r6.3","r5.1","r6.4","r7.2","r0.1","r0.5","r1.5","stock.id"
"4977","Alastair-Sockeye","Sockeye",1977,15526,18423.475142425,NA,0,101.237568234,10164.640886824,8157.596687367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4978","Alastair-Sockeye","Sockeye",1978,19962,16913.19336975,NA,0,609.878448058,10876.795583156,5426.519338536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4979","Alastair-Sockeye","Sockeye",1979,19962,13268.49171091,NA,0,652.607729477,7235.359118048,5380.524863385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4980","Alastair-Sockeye","Sockeye",1980,33271,22215.751383769,NA,0,434.121543416,7174.03315118,14607.596689173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4981","Alastair-Sockeye","Sockeye",1981,1996,25707.099451076,NA,0,430.441985435,19476.795585564,5799.861880077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4982","Alastair-Sockeye","Sockeye",1982,10536,19066.121542429,NA,0,1168.607725263,7733.149173436,10164.36464373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4983","Alastair-Sockeye","Sockeye",1983,14417,23832.359118776,NA,0,463.988946487,13552.48619164,9815.883980649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4984","Alastair-Sockeye","Sockeye",1984,8872,20898.370164729,NA,0,813.14916463,13087.845307532,6997.375692567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4985","Alastair-Sockeye","Sockeye",1985,8872,27323.668509305,NA,0,785.270711819,9329.834256756,17208.56354073,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4986","Alastair-Sockeye","Sockeye",1986,23290,37766.558016896,NA,0,559.790050677,22944.75138764,14262.016578579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4987","Alastair-Sockeye","Sockeye",1987,11090,31772.817676826,NA,0,1376.68507163,19016.022104772,11380.110500424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4988","Alastair-Sockeye","Sockeye",1988,14417,25875.077345674,NA,0,1140.961316649,15173.480667232,9560.635361793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4989","Alastair-Sockeye","Sockeye",1989,16560,27873.116022214,NA,0,910.408832344,12747.513815724,14215.193374146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4990","Alastair-Sockeye","Sockeye",1990,11090,40957.944756389,NA,0,764.850822483,18953.591165528,21239.502768378,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4991","Alastair-Sockeye","Sockeye",1991,24399,53507.104977752,NA,0,1137.215460326,28319.337024504,24050.552492922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4992","Alastair-Sockeye","Sockeye",1992,17744,45645.983423843,NA,0,1699.160207118,32067.403323896,11879.419892829,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4993","Alastair-Sockeye","Sockeye",1993,16635,20720.591149771,NA,0,1924.044183182,15839.226523772,2957.320442817,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4994","Alastair-Sockeye","Sockeye",1994,14417,12682.259664032,NA,0,950.353583399,3943.093923756,7788.812156877,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4995","Alastair-Sockeye","Sockeye",1995,18853,21577.883981944,NA,0,236.585633427,10385.082875836,10956.215472681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4996","Alastair-Sockeye","Sockeye",1996,27726,17935.535911361,NA,0,623.104967287,14608.287296908,2704.143647166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4997","Alastair-Sockeye","Sockeye",1997,26617,38304.121550283,NA,0,876.497230411,3605.524862888,33822.099456984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4998","Alastair-Sockeye","Sockeye",1998,20517,53473.790068394,NA,0,216.331489946,45096.132609312,8161.325969136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"4999","Alastair-Sockeye","Sockeye",1999,5545,19938.088380518,NA,0,2705.767933704,10881.767958848,6350.552487966,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5000","Alastair-Sockeye","Sockeye",2000,12075,15021.690606426,NA,0,652.906072016,8467.403317288,5901.381217122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5001","Alastair-Sockeye","Sockeye",2001,19611,28796.027628081,NA,0,508.044194746,7868.508289496,20419.475143839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5002","Alastair-Sockeye","Sockeye",2002,4342,28237.580114416,NA,0,472.110493382,27225.966858452,539.502762582,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5003","Alastair-Sockeye","Sockeye",2003,64663,15912.563526569,NA,0,1633.557997709,719.337016776,13559.668512084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5004","Alastair-Sockeye","Sockeye",2004,15936,54858.215484609,NA,0,43.160220642,18079.558016112,36735.497247855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5005","Alastair-Sockeye","Sockeye",2005,13312,72978.558022321,NA,0,1084.773471804,48980.66299714,22913.121553377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5006","Alastair-Sockeye","Sockeye",2006,11478,52066.049713512,NA,0,2938.839755005,30550.828737836,18576.381220671,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5007","Alastair-Sockeye","Sockeye",2007,35058,40273.933697451,NA,0,1833.049708787,24768.508294228,13672.375694436,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5008","Alastair-Sockeye","Sockeye",2008,984,25353.375685154,NA,0,1486.110485101,18229.834259248,5637.430940805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5009","Alastair-Sockeye","Sockeye",2009,29522,19342.823200597,NA,0,1093.790046316,7516.57458774,10732.458566541,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5010","Alastair-Sockeye","Sockeye",2010,79093,48116.878462702,NA,0,450.994471455,14309.944755388,33355.939235859,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5011","Alastair-Sockeye","Sockeye",2011,44267,51392.850835867,NA,0,858.596678071,44474.585647812,6059.668509984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5012","Alastair-Sockeye","Sockeye",2012,36376,12244.718212933,NA,0,2668.475116329,8079.558013312,1496.685083292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5013","Alastair-Sockeye","Sockeye",2013,30475,4619.718229243,NA,0,484.773476704,1995.580111056,2139.364641483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5014","Alastair-Sockeye","Sockeye",2014,11598,3251.088397689,NA,0,119.734805652,2852.486188644,278.867403393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5015","Alastair-Sockeye","Sockeye",2015,23600,7273.082873519,NA,0,171.149169873,371.823204524,6730.110499122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"5016","Asitika-Sockeye","Sockeye",2003,1067,344.105523884,NA,10.337069892,250.551402432,83.21705156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5017","Asitika-Sockeye","Sockeye",2005,267,1290.105418716,NA,11.79397236,430.966056648,847.345389708,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5018","Asitika-Sockeye","Sockeye",2006,88,1896.523134028,NA,67.780652916,763.564221144,1065.178259968,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5019","Asitika-Sockeye","Sockeye",2007,293,3143.73216166,NA,120.090389148,959.858893824,2063.782878688,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5020","Asitika-Sockeye","Sockeye",2008,95,2342.089123028,NA,150.962846208,1859.726606784,331.399670036,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5021","Asitika-Sockeye","Sockeye",2009,780,4046.09925992,NA,292.490514528,298.632569448,3454.976175944,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5022","Asitika-Sockeye","Sockeye",2010,1311,3914.671699496,NA,46.967760516,3113.365842192,754.338096788,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5023","Asitika-Sockeye","Sockeye",2011,1381,1988.85419628,NA,489.657981864,679.753012584,819.443201832,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5024","Asitika-Sockeye","Sockeye",2012,2860,1021.064581616,NA,106.908890628,738.420858576,175.734832412,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5025","Asitika-Sockeye","Sockeye",2013,550,900.091435512,NA,116.135939592,158.359073016,625.596422904,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5026","Asitika-Sockeye","Sockeye",2014,4832,1377.74020366,NA,24.906094572,563.740655472,789.093453616,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5027","Asitika-Sockeye","Sockeye",2015,1257,863.371428352,NA,88.662921624,711.071937888,63.63656884,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"5028","Atnarko-Sockeye","Sockeye",1987,30780,90984,NA,NA,NA,NA,NA,NA,NA,425,57480,17356,0,0,NA,6912,8811,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5029","Atnarko-Sockeye","Sockeye",1988,30000,62288,NA,NA,NA,NA,NA,NA,NA,0,35580,3713,0,499,NA,9440,13017,0,39,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5030","Atnarko-Sockeye","Sockeye",1989,15000,39421,NA,NA,NA,NA,NA,NA,NA,0,11140,10295,1501,682,NA,868,14853,28,53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5031","Atnarko-Sockeye","Sockeye",1990,20000,54979,NA,NA,NA,NA,NA,NA,NA,0,31589,14072,2051,488,NA,0,6664,39,38,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5032","Atnarko-Sockeye","Sockeye",1991,52500,69361,NA,NA,NA,NA,NA,NA,NA,728,43176,10068,1468,0,NA,4733,9108,28,0,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5033","Atnarko-Sockeye","Sockeye",1992,41000,49322,NA,NA,NA,NA,NA,NA,NA,995,30893,3914,0,320,NA,6470,6517,0,25,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,0,NA,1
"5034","Atnarko-Sockeye","Sockeye",1993,15000,28183,NA,NA,NA,NA,NA,NA,NA,712,12393,6610,964,240,NA,4629,2392,18,19,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,0,NA,1
"5035","Atnarko-Sockeye","Sockeye",1994,25000,41466,NA,NA,NA,NA,NA,NA,NA,0,20282,4956,722,158,NA,10871,4279,14,12,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,0,NA,1
"5036","Atnarko-Sockeye","Sockeye",1995,55000,26868,NA,NA,NA,NA,NA,NA,NA,467,15205,3268,476,285,NA,3039,3208,9,22,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,0,NA,1
"5037","Atnarko-Sockeye","Sockeye",1996,45000,22151,NA,NA,NA,NA,NA,NA,NA,350,10027,5890,859,470,NA,2278,2115,16,37,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0,NA,1
"5038","Atnarko-Sockeye","Sockeye",1997,20000,35068,NA,NA,NA,NA,NA,NA,NA,231,18072,9697,1414,202,NA,1502,3812,27,16,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,NA,1
"5039","Atnarko-Sockeye","Sockeye",1998,30000,44282,NA,NA,NA,NA,NA,NA,NA,416,29755,4164,607,240,NA,2708,6277,12,19,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,NA,1
"5040","Atnarko-Sockeye","Sockeye",1999,25000,26684,NA,NA,NA,NA,NA,NA,NA,685,12778,4947,721,283,NA,4459,2696,14,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0,NA,1
"5041","Atnarko-Sockeye","Sockeye",2000,15000,23413,NA,NA,NA,NA,NA,NA,NA,294,15179,848,1696,120,NA,1915,3202,0,0,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,0,NA,1
"5042","Atnarko-Sockeye","Sockeye",2001,30000,7454,NA,NA,NA,NA,NA,NA,NA,350,3230,837,478,103,NA,2274,121,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,NA,1
"5043","Atnarko-Sockeye","Sockeye",2002,50000,6519,NA,NA,NA,NA,NA,NA,NA,202,4544,683,17,0,NA,283,717,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,NA,1
"5044","Atnarko-Sockeye","Sockeye",2003,18000,937,NA,NA,NA,NA,NA,NA,NA,0,427,126,7,22,NA,120,154,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,NA,1
"5045","Atnarko-Sockeye","Sockeye",2004,25000,2877,NA,NA,NA,NA,NA,NA,NA,0,998,1380,156,47,NA,222,74,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5046","Atnarko-Sockeye","Sockeye",2005,6000,3835,NA,NA,NA,NA,NA,NA,NA,15,2626,891,94,0,NA,104,67,0,0,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,1
"5047","Atnarko-Sockeye","Sockeye",2006,6000,2126,NA,NA,NA,NA,NA,NA,NA,22,1266,423,0,30,NA,245,141,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5048","Atnarko-Sockeye","Sockeye",2007,1200,1926,NA,NA,NA,NA,NA,NA,NA,0,586,488,59,20,NA,94,651,0,27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5049","Atnarko-Sockeye","Sockeye",2008,900,4142,NA,NA,NA,NA,NA,NA,NA,33,3152,784,7,0,NA,130,15,7,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5050","Atnarko-Sockeye","Sockeye",2009,3500,1400,NA,NA,NA,NA,NA,NA,NA,30,675,171,0,0,NA,104,409,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5051","Atnarko-Sockeye","Sockeye",2010,2300,2858,NA,NA,NA,NA,NA,NA,NA,61,1874,716,0,0,NA,82,126,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5052","Atnarko-Sockeye","Sockeye",2011,1500,13609,NA,NA,NA,NA,NA,NA,NA,149,9543,1758,100,0,NA,628,1431,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5053","Ayakulik-Sockeye","Sockeye",1966,66057,137380,NA,NA,NA,NA,NA,NA,NA,315,1172,3285,57849,51108,7030,0,0,0,0,0,0,0,16621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
"5054","Ayakulik-Sockeye","Sockeye",1967,227089,148399,NA,NA,NA,NA,NA,NA,NA,1772,24013,16468,78833,23975,0,0,0,0,0,0,0,0,3338,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5055","Ayakulik-Sockeye","Sockeye",1968,220850,262662,NA,NA,NA,NA,NA,NA,NA,82,4199,34463,89549,123052,8492,0,0,0,0,0,0,0,2825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5056","Ayakulik-Sockeye","Sockeye",1969,71160,105521,NA,NA,NA,NA,NA,NA,NA,0,4756,3704,78972,13734,652,0,0,0,0,0,0,0,3703,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5057","Ayakulik-Sockeye","Sockeye",1970,33863,39426,NA,NA,NA,NA,NA,NA,NA,0,1083,2052,17543,9151,3273,0,0,0,0,0,0,0,6324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5058","Ayakulik-Sockeye","Sockeye",1971,109174,288749,NA,NA,NA,NA,NA,NA,NA,3251,35918,26504,184052,16736,3363,0,0,0,0,0,0,0,18925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5059","Ayakulik-Sockeye","Sockeye",1972,113733,564192,NA,NA,NA,NA,NA,NA,NA,5080,121159,99681,260324,71225,0,0,0,0,0,0,0,0,6723,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5060","Ayakulik-Sockeye","Sockeye",1973,119993,330218,NA,NA,NA,NA,NA,NA,NA,985,79993,82531,110905,45469,1393,0,1394,0,0,0,0,0,7548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5061","Ayakulik-Sockeye","Sockeye",1974,181631,449567,NA,NA,NA,NA,NA,NA,NA,3363,46280,45109,129000,221923,3892,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5062","Ayakulik-Sockeye","Sockeye",1975,94517,463560,NA,NA,NA,NA,NA,NA,NA,0,10981,30949,308250,96141,857,0,1393,0,0,0,0,0,14989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5063","Ayakulik-Sockeye","Sockeye",1976,219047,836326,NA,NA,NA,NA,NA,NA,NA,5835,405330,164495,187009,61395,0,0,3854,0,0,0,0,0,8408,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5064","Ayakulik-Sockeye","Sockeye",1977,306982,287347,NA,NA,NA,NA,NA,NA,NA,0,5060,18656,170721,85540,3940,0,0,0,0,0,0,0,3430,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5065","Ayakulik-Sockeye","Sockeye",1978,132864,122271,NA,NA,NA,NA,NA,NA,NA,0,1556,14937,45081,42151,2747,0,0,0,0,0,0,0,15799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5066","Ayakulik-Sockeye","Sockeye",1979,222270,254507,NA,NA,NA,NA,NA,NA,NA,3624,16345,40957,131538,41814,1437,0,441,0,0,0,0,0,18351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5067","Ayakulik-Sockeye","Sockeye",1980,774328,1152533,NA,NA,NA,NA,NA,NA,NA,11779,402760,232583,305082,159439,2762,0,13347,0,0,0,0,0,24781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5068","Ayakulik-Sockeye","Sockeye",1981,279200,1091980,NA,NA,NA,NA,NA,NA,NA,17149,310783,230888,328621,168527,28563,0,0,0,0,0,0,0,7449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5069","Ayakulik-Sockeye","Sockeye",1982,169678,240472,NA,NA,NA,NA,NA,NA,NA,6857,1626,16350,123666,77128,4751,0,7499,0,0,0,0,0,2595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5070","Ayakulik-Sockeye","Sockeye",1983,171415,382082,NA,NA,NA,NA,NA,NA,NA,548,20198,72230,168055,104765,0,0,1170,0,0,0,0,0,15116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5071","Ayakulik-Sockeye","Sockeye",1984,283215,604314,NA,NA,NA,NA,NA,NA,NA,7778,138184,72319,197026,103450,3347,0,3311,0,0,0,0,0,78899,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5072","Ayakulik-Sockeye","Sockeye",1985,388759,1786779,NA,NA,NA,NA,NA,NA,NA,61345,365489,589731,513314,229750,4276,0,3903,0,0,0,0,0,18971,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5073","Ayakulik-Sockeye","Sockeye",1986,318135,1730211,NA,NA,NA,NA,NA,NA,NA,4480,571371,506463,365644,231471,5967,0,38326,0,0,0,0,0,6489,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5074","Ayakulik-Sockeye","Sockeye",1987,261913,1015566,NA,NA,NA,NA,NA,NA,NA,12991,173341,103512,317142,341728,32807,0,15380,0,0,0,5063,0,13602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
"5075","Ayakulik-Sockeye","Sockeye",1988,291774,325535,NA,NA,NA,NA,NA,NA,NA,2822,81584,62159,126124,27783,10655,0,3351,0,0,0,8225,0,2832,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2
