"stock.id","species","stock","region","sub.region","broodyear","spawners","recruits","use"
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1970,1521989.602,7631780.679,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1972,2527505.497,1236123.39,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1974,766904.814,1487365.552,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1976,992919.1523,5308951.183,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1978,1145818.206,5026852.33,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1980,1018334.707,2798775.734,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1982,1238836.568,9142688.268,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1984,2468996.447,18216279.09,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1986,2943006.135,4961840.638,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1988,1442671.658,18782678.19,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1990,3431779.782,3464651.053,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1992,597071.6236,1136072.405,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1994,419130.1092,10585266.66,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1996,2797784.062,1400924.197,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1998,522623.4823,2006785.62,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2000,1094709.468,7508887.163,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2002,2281210.012,5154232.507,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2004,2220775.911,694936.5144,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2006,394699.5611,253972.7676,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2008,213534.3265,1125460.635,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2010,1009340.074,1686480.16,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2012,1033669.728,7538300.771,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2014,3624384.153,2798712.539,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2016,824510.0274,471303.1582,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",2018,351318.5179,362580.8329,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1954,171035.1379,187758.9275,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1956,80374.93005,584090.8503,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1958,226249.5853,100825.0065,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1960,63673.97296,337492.3346,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1962,245096.6291,211571.0166,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1964,154730.5676,484190.2494,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1966,247203.5328,571916.1044,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1968,497652.7208,1126368.143,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1970,777840.3758,578821.2011,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1972,441711.3357,120195.5289,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1974,80451.22247,727398.1888,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1976,623260.5809,1297821.114,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1978,1012010.947,697881.6308,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1980,607592.333,1231084.912,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1982,972486.3684,555513.6437,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1984,359934.8885,1285565.199,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1986,878762.938,416916.5492,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1988,285864.8922,1951484.486,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1990,1593104.759,2834631.42,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1992,1193579.289,401310.7047,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1994,238891.9771,1992313.021,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1996,1355995.193,220747.1726,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",1998,212595.0382,419018.2468,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2000,267430.4099,199944.2073,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2002,128177.5184,291006.887,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2004,258506.9939,321738.1778,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2006,128291.2068,166218.6792,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2008,82519.05245,187593.3743,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2010,183371.9734,164677.5879,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2012,154537.2197,612968.5292,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2014,488533.7201,296216.4526,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2016,186673.7774,40715.58064,1
"257","Pink","Middle-Upper Skeena (even)","SEAK","BC North",2018,25925.86065,20764.06217,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1955,514820.2382,805598.0713,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1957,454672.4201,885982.4682,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1959,644204.1589,3285009.677,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1961,1668084.541,5569579.914,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1963,2838326.043,2729301.005,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1965,897778.8046,484646.6966,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1967,333100.556,433314.0283,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1969,370675.2427,1178407.345,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1971,911051.4362,1114040.979,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1973,644848.6146,800403.2206,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1975,557604.4194,598948.3109,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1977,347902.5897,2084226.466,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1979,1238863.102,3064312.611,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1981,1048673.224,2222121.665,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1983,1292855.484,3450182.607,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1985,1895938.971,1905791.798,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1987,926252.0172,1360448,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1989,1223419.256,1430796.589,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1991,1085832.581,835610.1581,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1993,780896.7265,1270926.712,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1995,1117902.657,850204.8165,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1997,721978.1742,1284461.543,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",1999,1174725.556,4444274.163,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2001,3256587.879,5535229.968,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2003,3751493.877,4397383.369,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2005,2946960.339,3486494.342,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2007,2799915.431,6499228.803,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2009,5038582.517,1725887.553,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2011,1452931.528,8376430.179,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2013,6315996.61,845591.3634,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2015,668637.8967,1920387.164,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2017,1645505.824,564823.0958,1
"255","Pink","Hecate Strait-Fjords (odd)","WC","BC Central",2019,562279.1077,1295151.773,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1955,129859.5784,1024647.951,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1957,61793.64554,204375.1289,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1959,114362.2957,333110.9443,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1961,177792.2433,161756.9988,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1963,114449.8848,231041.4492,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1965,90133.11681,159353.2661,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1967,23546.63125,132045.6808,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1969,37823.77579,298187.209,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1971,138825.7609,120472.3926,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1973,45482.30891,116773.6329,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1975,71896.43333,474560.9888,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1977,62049.74789,152401.4084,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1979,41245.13974,276101.4667,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1981,92749.19184,1928308.201,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1983,217065.5595,1107432.551,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1985,260980.5311,729418.7127,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1987,94112.27943,2524211.872,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1989,509230.3046,4070629.561,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1991,222481.5049,406105.4446,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1993,81181.64277,1404982.053,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1995,199110.2791,213242.5989,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1997,88662.32893,2828551.448,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",1999,378998.624,911267.9562,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2001,500485.1753,1561812.797,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2003,621162.5696,2006745.972,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2005,847286.4997,1845783.399,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2007,512659.5253,777475.0922,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2009,415208.4834,266322.5598,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2011,108918.9943,1471577.993,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2013,550907.8955,193327.1718,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2015,103422.6021,222864.9977,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2017,104406.2231,35699.62725,1
"261","Pink","Nass-Skeena Estuary (odd)","SEAK","BC North",2019,29374.50396,263952.7732,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1955,302225.1018,1980442.743,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1957,657126.0225,1254353.784,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1959,881942.3359,915896.0407,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1961,516878.3515,918162.321,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1963,743668.8924,309320.4059,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1965,292399.6755,577756.4846,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1967,409356.6986,880106.0024,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1969,720034.9128,1445485.341,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1971,947238.2868,973353.8395,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1973,750746.8437,1477805.321,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1975,1270862.376,1554608.112,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1977,831132.5539,376955.1525,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1979,217762.3095,983505.8865,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1981,676789.9403,2152185.289,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1983,1904811.635,2543438.369,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1985,1663714.294,2709416.188,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1987,1934814.632,2908435.293,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1989,2533954.949,4455502.931,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1991,3668050.01,869970.5714,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1993,608450.4134,1343119.368,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1995,948513.7985,441783.1787,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1997,283069.6489,1139840.256,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",1999,980444.2986,853521.5381,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2001,583558.0048,2209411.364,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2003,1643220.693,1932477.143,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2005,1932477.143,1576266.537,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2007,1068141.424,3449580.038,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2009,3283064.696,526049.2022,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2011,416505.828,600647.4947,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2013,600646.0631,477762.6675,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2015,475335.6959,0,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2017,895036.2079,0,1
"260","Pink","Middle-Upper Skeena (odd)","WC","BC North",2019,263126.2802,0,1
"267","Pink","Georgia Strait (even)","WC","BC South",1954,535824,423234,1
"267","Pink","Georgia Strait (even)","WC","BC South",1956,165736,651463,1
"267","Pink","Georgia Strait (even)","WC","BC South",1958,211510,56270,1
"267","Pink","Georgia Strait (even)","WC","BC South",1960,20125,58849,1
"267","Pink","Georgia Strait (even)","WC","BC South",1962,26558,78202,1
"267","Pink","Georgia Strait (even)","WC","BC South",1964,29425,127831,1
"267","Pink","Georgia Strait (even)","WC","BC South",1966,31704,128853,1
"267","Pink","Georgia Strait (even)","WC","BC South",1968,32773,81650,1
"267","Pink","Georgia Strait (even)","WC","BC South",1970,22935,61269,1
"267","Pink","Georgia Strait (even)","WC","BC South",1972,25426,78962,1
"267","Pink","Georgia Strait (even)","WC","BC South",1974,27788,185533,1
"267","Pink","Georgia Strait (even)","WC","BC South",1976,54144,57075,1
"267","Pink","Georgia Strait (even)","WC","BC South",1978,23413,83642,1
"267","Pink","Georgia Strait (even)","WC","BC South",1980,42742,9159,1
"267","Pink","Georgia Strait (even)","WC","BC South",1982,5589,13475,1
"267","Pink","Georgia Strait (even)","WC","BC South",1984,5122,459634,1
"267","Pink","Georgia Strait (even)","WC","BC South",1986,314428,356105,1
"267","Pink","Georgia Strait (even)","WC","BC South",1988,245203,941388,1
"267","Pink","Georgia Strait (even)","WC","BC South",1990,718802,562370,1
"267","Pink","Georgia Strait (even)","WC","BC South",1992,352877,160138,1
"267","Pink","Georgia Strait (even)","WC","BC South",1994,126450,296799,1
"267","Pink","Georgia Strait (even)","WC","BC South",1996,279054,114150,1
"267","Pink","Georgia Strait (even)","WC","BC South",1998,104355,265064,1
"267","Pink","Georgia Strait (even)","WC","BC South",2000,208094,249343,1
"267","Pink","Georgia Strait (even)","WC","BC South",2002,204935,64373,1
"267","Pink","Georgia Strait (even)","WC","BC South",2004,57802,58781,1
"267","Pink","Georgia Strait (even)","WC","BC South",2006,51286,144105,1
"267","Pink","Georgia Strait (even)","WC","BC South",2008,139224,762411,1
"267","Pink","Georgia Strait (even)","WC","BC South",2010,659305,558434,1
"267","Pink","Georgia Strait (even)","WC","BC South",2012,551467,2330604,1
"267","Pink","Georgia Strait (even)","WC","BC South",2014,2089904,100054,1
"270","Pink","Southern Fjords (even)","WC","BC South",1954,389830,1203707,1
"270","Pink","Southern Fjords (even)","WC","BC South",1956,541159,1505384,1
"270","Pink","Southern Fjords (even)","WC","BC South",1958,574196,529807,1
"270","Pink","Southern Fjords (even)","WC","BC South",1960,218554,1421689,1
"270","Pink","Southern Fjords (even)","WC","BC South",1962,697069,1435127,1
"270","Pink","Southern Fjords (even)","WC","BC South",1964,622955,4682506,1
"270","Pink","Southern Fjords (even)","WC","BC South",1966,1331478,5111165,1
"270","Pink","Southern Fjords (even)","WC","BC South",1968,1489447,3529217,1
"270","Pink","Southern Fjords (even)","WC","BC South",1970,1161461,1458530,1
"270","Pink","Southern Fjords (even)","WC","BC South",1972,711634,2679026,1
"270","Pink","Southern Fjords (even)","WC","BC South",1974,1139438,5460095,1
"270","Pink","Southern Fjords (even)","WC","BC South",1976,1699990,2447073,1
"270","Pink","Southern Fjords (even)","WC","BC South",1978,1130452,2606555,1
"270","Pink","Southern Fjords (even)","WC","BC South",1980,1445426,770502,1
"270","Pink","Southern Fjords (even)","WC","BC South",1982,579890,609908,1
"270","Pink","Southern Fjords (even)","WC","BC South",1984,378787,1624020,1
"270","Pink","Southern Fjords (even)","WC","BC South",1986,1196814,2361240,1
"270","Pink","Southern Fjords (even)","WC","BC South",1988,1749737,3439260,1
"270","Pink","Southern Fjords (even)","WC","BC South",1990,3059604,3046013,1
"270","Pink","Southern Fjords (even)","WC","BC South",1992,2209392,1522311,1
"270","Pink","Southern Fjords (even)","WC","BC South",1994,1315430,2384426,1
"270","Pink","Southern Fjords (even)","WC","BC South",1996,2324225,2298946,1
"270","Pink","Southern Fjords (even)","WC","BC South",1998,2189060,5905014,1
"270","Pink","Southern Fjords (even)","WC","BC South",2000,5365526,884689,1
"270","Pink","Southern Fjords (even)","WC","BC South",2002,779346,1654072,1
"270","Pink","Southern Fjords (even)","WC","BC South",2004,1546844,649242,1
"270","Pink","Southern Fjords (even)","WC","BC South",2006,596321,492649,1
"270","Pink","Southern Fjords (even)","WC","BC South",2008,480239,907790,1
"270","Pink","Southern Fjords (even)","WC","BC South",2010,803846,2426437,1
"270","Pink","Southern Fjords (even)","WC","BC South",2012,2409508,3920552,1
"270","Pink","Southern Fjords (even)","WC","BC South",2014,3579638,708194,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1957,475544,1014724,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1959,424900,992476,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1961,399719,935059,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1963,460765,207893,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1965,128525,261593,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1967,88746,103921,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1969,69694,208524,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1971,126999,262556,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1973,145133,216037,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1975,152036,215908,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1977,89302,153615,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1979,66509,201811,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1981,116987,83946,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1983,47984,133820,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1985,66643,539613,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1987,302288,574705,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1989,110912,904804,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1991,338459,337679,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1993,149934,247099,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1995,87748,334831,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1997,148496,636161,1
"268","Pink","Georgia Strait (odd)","WC","BC South",1999,619443,934557,1
"268","Pink","Georgia Strait (odd)","WC","BC South",2001,800121,738560,1
"268","Pink","Georgia Strait (odd)","WC","BC South",2003,552573,640023,1
"268","Pink","Georgia Strait (odd)","WC","BC South",2005,587403,485691,1
"268","Pink","Georgia Strait (odd)","WC","BC South",2007,439262,2471891,1
"268","Pink","Georgia Strait (odd)","WC","BC South",2009,2044859,1398991,1
"268","Pink","Georgia Strait (odd)","WC","BC South",2011,732743,4429012,1
"268","Pink","Georgia Strait (odd)","WC","BC South",2013,3485946,3500319,1
