"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r5.1","r5.2","r5.3","r6","r6.2","r6.3","r6.4","r7","r7.2","r8","stock.id","logRS"
"1040","Birkenhead-Sockeye","Sockeye",2015,26687,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,11,NA,NA,NA,0,1050,0,NA,NA,0,324,265,NA,NA,NA,NA,NA,NA,NA,19,-2.78340126753785
"1041","Cultus-Sockeye","Sockeye",1948,13086,40903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,37820,0,NA,NA,NA,1256,1827,NA,0,0,0,NA,0,NA,20,1.13966045354451
"1042","Cultus-Sockeye","Sockeye",1949,9301,39167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1662,NA,NA,NA,0,37489,16,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,1.43771263425786
"1043","Cultus-Sockeye","Sockeye",1950,30595,108361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3623,NA,NA,NA,0,101664,0,NA,NA,0,0,3074,NA,0,0,0,NA,0,NA,20,1.26463164875741
"1044","Cultus-Sockeye","Sockeye",1951,13143,174068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3498,NA,NA,NA,0,166043,0,NA,NA,0,4527,0,NA,0,0,0,NA,0,NA,20,2.58355672996813
"1045","Cultus-Sockeye","Sockeye",1952,18910,44424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,159,NA,NA,NA,0,32999,0,NA,NA,0,11266,0,NA,0,0,0,NA,0,NA,20,0.85408898126894
"1046","Cultus-Sockeye","Sockeye",1953,13000,63669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,497,NA,NA,NA,0,62317,0,NA,NA,0,855,0,NA,0,0,0,NA,0,NA,20,1.58874843046008
"1047","Cultus-Sockeye","Sockeye",1954,24150,71295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1631,NA,NA,NA,0,61631,44,NA,NA,0,1933,6056,NA,0,0,0,NA,0,NA,20,1.0825418186355
"1048","Cultus-Sockeye","Sockeye",1955,26000,281084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1610,NA,NA,NA,0,274490,204,NA,NA,0,1184,3596,NA,0,0,0,NA,0,NA,20,2.38055701902522
"1049","Cultus-Sockeye","Sockeye",1956,14133,37505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1273,NA,NA,NA,0,35165,0,NA,NA,0,1067,0,NA,0,0,0,NA,0,NA,20,0.975961769035586
"1050","Cultus-Sockeye","Sockeye",1957,20647,28083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,95,NA,NA,NA,0,26724,0,NA,NA,0,1264,0,NA,0,0,0,NA,0,NA,20,0.307594380654975
"1051","Cultus-Sockeye","Sockeye",1958,14097,51030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3547,NA,NA,NA,0,46269,0,NA,NA,0,1097,117,NA,0,0,0,NA,0,NA,20,1.28645168628709
"1052","Cultus-Sockeye","Sockeye",1959,48461,53023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,114,NA,NA,NA,0,50631,94,NA,NA,0,1449,735,NA,0,0,0,NA,0,NA,20,0.0899664309306807
"1053","Cultus-Sockeye","Sockeye",1960,17689,23939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,483,NA,NA,NA,0,22606,0,NA,NA,0,414,436,NA,0,0,0,NA,0,NA,20,0.302565950701618
"1054","Cultus-Sockeye","Sockeye",1961,15428,6148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,194,NA,NA,NA,0,5954,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,-0.920057214669632
"1055","Cultus-Sockeye","Sockeye",1962,27070,36742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,524,NA,NA,NA,0,35483,201,NA,NA,0,0,534,NA,0,0,0,NA,0,NA,20,0.305494411260535
"1056","Cultus-Sockeye","Sockeye",1963,20571,138448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3825,NA,NA,NA,0,131466,0,NA,NA,0,3157,0,NA,0,0,0,NA,0,NA,20,1.90661248689405
"1057","Cultus-Sockeye","Sockeye",1964,11143,71400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1357,NA,NA,NA,0,67696,0,NA,NA,0,1550,797,NA,0,0,0,NA,0,NA,20,1.85748637128062
"1058","Cultus-Sockeye","Sockeye",1965,2532,21020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1380,NA,NA,NA,0,19606,34,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,2.11646486116688
"1059","Cultus-Sockeye","Sockeye",1966,17464,45065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4551,NA,NA,NA,0,40079,0,NA,NA,0,435,0,NA,0,0,0,NA,0,NA,20,0.94796427276073
"1060","Cultus-Sockeye","Sockeye",1967,33492,110974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,7716,NA,NA,NA,0,96671,0,NA,NA,0,6114,473,NA,0,0,0,NA,0,NA,20,1.19798933529879
"1061","Cultus-Sockeye","Sockeye",1968,25736,42454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,36,NA,NA,NA,0,42418,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,0.500530346885527
"1062","Cultus-Sockeye","Sockeye",1969,6739,6477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1446,NA,NA,NA,0,5031,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,-0.0396541057633
"1063","Cultus-Sockeye","Sockeye",1970,15149,46132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,910,NA,NA,NA,0,44797,56,NA,NA,0,150,219,NA,0,0,0,NA,0,NA,20,1.11357232918751
"1064","Cultus-Sockeye","Sockeye",1971,9145,51271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2673,NA,NA,NA,0,47715,58,NA,NA,0,313,512,NA,0,0,0,NA,0,NA,20,1.72391800834615
"1065","Cultus-Sockeye","Sockeye",1972,10660,30363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,337,NA,NA,NA,0,30020,3,NA,NA,0,3,0,NA,0,0,0,NA,0,NA,20,1.04672634313718
"1066","Cultus-Sockeye","Sockeye",1973,858,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,44,NA,NA,NA,0,480,0,NA,NA,0,189,0,NA,0,0,0,NA,0,NA,20,-0.185122679073666
"1067","Cultus-Sockeye","Sockeye",1974,9814,30293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,636,NA,NA,NA,0,27251,0,NA,NA,0,2406,0,NA,0,0,0,NA,0,NA,20,1.12710672505535
"1068","Cultus-Sockeye","Sockeye",1975,11478,129249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,6742,NA,NA,NA,0,122240,0,NA,NA,0,267,0,NA,0,0,0,NA,0,NA,20,2.42130861672853
"1069","Cultus-Sockeye","Sockeye",1976,4450,6123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,14,NA,NA,NA,0,6109,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,0.319148076317669
"1070","Cultus-Sockeye","Sockeye",1977,353,1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,114,NA,NA,NA,0,1457,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,1.49299958132232
"1071","Cultus-Sockeye","Sockeye",1978,7265,75245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4837,NA,NA,NA,0,69111,18,NA,NA,0,0,1279,NA,0,0,0,NA,0,NA,20,2.33768115921644
"1072","Cultus-Sockeye","Sockeye",1979,32045,110516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1662,NA,NA,NA,0,106617,0,NA,NA,0,1627,610,NA,0,0,0,NA,0,NA,20,1.23801914189972
"1073","Cultus-Sockeye","Sockeye",1980,1687,4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,186,NA,NA,NA,0,4639,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,1.05085893122712
"1074","Cultus-Sockeye","Sockeye",1981,1159,1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,579,NA,NA,NA,0,965,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,0.28681888724497
"1075","Cultus-Sockeye","Sockeye",1982,17222,18839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,883,NA,NA,NA,0,12419,8,NA,NA,0,5529,0,NA,0,0,0,NA,0,NA,20,0.0897415529092638
"1076","Cultus-Sockeye","Sockeye",1983,19952,96326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,423,NA,NA,NA,0,95192,0,NA,NA,0,711,0,NA,0,0,0,NA,0,NA,20,1.57440888304155
"1077","Cultus-Sockeye","Sockeye",1984,1147,9406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,215,NA,NA,NA,0,9074,0,NA,NA,0,32,85,NA,0,0,0,NA,0,NA,20,2.10419794537562
"1078","Cultus-Sockeye","Sockeye",1985,571,2431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,329,NA,NA,NA,0,1980,0,NA,NA,0,122,0,NA,0,0,0,NA,0,NA,20,1.44866876466011
"1079","Cultus-Sockeye","Sockeye",1986,3533,10488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,210,NA,NA,NA,0,10278,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,1.08808437808439
"1080","Cultus-Sockeye","Sockeye",1987,32336,65855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,19,NA,NA,NA,0,64919,0,NA,NA,0,917,0,NA,0,0,0,NA,0,NA,20,0.711274194789745
"1081","Cultus-Sockeye","Sockeye",1988,964,7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,99,NA,NA,NA,0,6584,0,NA,NA,0,1142,0,NA,0,0,0,NA,0,NA,20,2.09398772079781
"1082","Cultus-Sockeye","Sockeye",1989,568,10745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4,NA,NA,NA,0,9729,0,NA,NA,0,1012,0,NA,0,0,0,NA,0,NA,20,2.94007439035546
"1083","Cultus-Sockeye","Sockeye",1990,1870,25123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,236,NA,NA,NA,0,22231,0,NA,NA,0,2336,320,NA,0,0,0,NA,0,NA,20,2.59784533035429
"1084","Cultus-Sockeye","Sockeye",1991,20191,17399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,23,NA,NA,NA,0,16737,0,NA,NA,0,618,21,NA,0,0,0,NA,0,NA,20,-0.148824227263658
"1085","Cultus-Sockeye","Sockeye",1992,1205,1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,71,NA,NA,NA,0,1813,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,0.446917609211553
"1086","Cultus-Sockeye","Sockeye",1993,1131,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,11,NA,NA,NA,0,934,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,-0.179672548622378
"1087","Cultus-Sockeye","Sockeye",1994,4422,2448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,7,NA,NA,NA,0,2299,0,NA,NA,0,142,0,NA,0,0,0,NA,0,NA,20,-0.591320717785175
"1088","Cultus-Sockeye","Sockeye",1995,10349,14793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,240,NA,NA,NA,0,14024,0,NA,NA,0,512,17,NA,0,0,0,NA,0,NA,20,0.357264199224063
"1089","Cultus-Sockeye","Sockeye",1996,2030,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,12,NA,NA,NA,0,1503,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,-0.292620354092363
"1090","Cultus-Sockeye","Sockeye",1997,91,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,699,0,NA,NA,0,18,0,NA,0,0,0,NA,0,NA,20,2.06421633408277
"1091","Cultus-Sockeye","Sockeye",1998,2166,6185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,160,NA,NA,NA,0,5947,0,NA,NA,0,78,0,NA,0,0,0,NA,0,NA,20,1.04924485726565
"1092","Cultus-Sockeye","Sockeye",1999,12403,2852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,9,NA,NA,NA,0,2807,0,NA,NA,0,36,0,NA,0,0,0,NA,0,NA,20,-1.46991787628114
"1093","Cultus-Sockeye","Sockeye",2000,1227,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,72,0,NA,NA,0,8,0,NA,0,0,0,NA,0,NA,20,-2.71787829003847
"1094","Cultus-Sockeye","Sockeye",2001,675,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,13,0,NA,NA,NA,0,212,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,-1.09861228866811
"1095","Cultus-Sockeye","Sockeye",2002,4882,5292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,182,NA,NA,NA,0,5003,0,NA,NA,0,107,0,NA,0,0,0,NA,0,NA,20,0.0806412742819408
"1096","Cultus-Sockeye","Sockeye",2003,1939,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,12,NA,NA,NA,0,716,0,NA,NA,0,0,7,NA,0,0,0,NA,0,NA,20,-0.970057156029815
"1097","Cultus-Sockeye","Sockeye",2004,52,1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,111,NA,NA,NA,0,1172,0,NA,NA,0,35,0,NA,0,0,0,NA,0,NA,20,3.23262699648103
"1098","Cultus-Sockeye","Sockeye",2005,226,926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,20,NA,NA,NA,0,906,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,20,1.41033923537389
"1099","Cultus-Sockeye","Sockeye",2006,3521,21000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,834,NA,NA,NA,0,19919,0,NA,NA,0,247,0,NA,0,0,0,NA,0,NA,20,1.78577739755051
"1100","Cultus-Sockeye","Sockeye",2007,649,13143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,643,NA,NA,NA,0,12280,0,NA,NA,0,220,0,NA,0,0,0,NA,0,NA,20,3.00821185977792
"1101","Cultus-Sockeye","Sockeye",2008,360,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,272,NA,NA,NA,0,1873,0,NA,NA,0,63,0,NA,0,0,0,NA,0,NA,20,1.81373837594683
"1102","Cultus-Sockeye","Sockeye",2009,1441,2742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,73,NA,NA,NA,0,2524,0,NA,NA,0,145,0,NA,0,0,0,NA,0,NA,20,0.643350264122738
"1103","Cultus-Sockeye","Sockeye",2010,10297,20016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1248,NA,NA,NA,0,18630,0,NA,NA,0,138,0,NA,0,0,0,NA,0,NA,20,0.664679363049941
"1104","Cultus-Sockeye","Sockeye",2011,7211,1663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,33,NA,NA,NA,7,1594,0,NA,NA,0,29,0,NA,0,0,0,NA,0,NA,20,-1.46698443772383
"1105","Cultus-Sockeye","Sockeye",2012,892,4102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,115,NA,NA,NA,0,3856,0,NA,NA,0,131,0,NA,0,0,0,NA,0,NA,20,1.52576380605232
"1106","Cultus-Sockeye","Sockeye",2013,3312,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,222,NA,NA,NA,0,709,0,NA,NA,0,25,0,NA,0,0,0,NA,0,NA,20,-1.24254960245375
"1107","Cultus-Sockeye","Sockeye",2014,4411,1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,8,NA,NA,NA,0,1411,0,NA,NA,0,30,0,NA,0,0,0,NA,NA,NA,20,-1.11322775778426
"1108","Cultus-Sockeye","Sockeye",2015,1220,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,51,0,NA,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,20,-3.11762209116303
"1109","Portage-Sockeye","Sockeye",1951,15,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,18,NA,NA,NA,0,226,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,2.78911802419099
"1110","Portage-Sockeye","Sockeye",1953,24,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,394,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,2.79829707894999
"1111","Portage-Sockeye","Sockeye",1954,1729,38700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1898,NA,NA,NA,0,35946,0,NA,NA,0,0,856,NA,0,0,0,NA,0,NA,21,3.10829639333458
"1112","Portage-Sockeye","Sockeye",1955,20,4392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,16,NA,NA,NA,0,4376,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,5.39180770963538
"1113","Portage-Sockeye","Sockeye",1957,20,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,47,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,0.854415328156068
"1114","Portage-Sockeye","Sockeye",1958,2749,25645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,895,NA,NA,NA,0,24738,0,NA,NA,0,12,0,NA,0,0,0,NA,0,NA,21,2.23311141165812
"1115","Portage-Sockeye","Sockeye",1959,286,5565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,134,NA,NA,NA,0,5431,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,2.96826045288979
"1116","Portage-Sockeye","Sockeye",1961,12,2723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2,NA,NA,NA,0,2721,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,5.42458284288576
"1117","Portage-Sockeye","Sockeye",1962,6326,72180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1878,NA,NA,NA,0,70118,0,NA,NA,0,184,0,NA,0,0,0,NA,0,NA,21,2.43449487433119
"1118","Portage-Sockeye","Sockeye",1963,1116,58437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2207,NA,NA,NA,0,56214,0,NA,NA,0,16,0,NA,0,0,0,NA,0,NA,21,3.95819838690345
"1119","Portage-Sockeye","Sockeye",1964,5,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,42,NA,NA,NA,0,571,0,NA,NA,0,0,11,NA,0,0,0,NA,0,NA,21,4.82671245593533
"1120","Portage-Sockeye","Sockeye",1965,589,3463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,155,NA,NA,NA,0,3308,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,1.77146436075084
"1121","Portage-Sockeye","Sockeye",1966,15201,31339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,332,NA,NA,NA,0,30704,0,NA,NA,0,303,0,NA,0,0,0,NA,0,NA,21,0.723502113152259
"1122","Portage-Sockeye","Sockeye",1967,1983,4286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,167,NA,NA,NA,0,4005,0,NA,NA,0,114,0,NA,0,0,0,NA,0,NA,21,0.770743047513726
"1123","Portage-Sockeye","Sockeye",1968,50,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,1046,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,3.04070563919672
"1124","Portage-Sockeye","Sockeye",1969,491,34582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3839,NA,NA,NA,0,30743,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,4.25464446667021
"1125","Portage-Sockeye","Sockeye",1970,2139,58068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1317,NA,NA,NA,0,56751,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,3.30127630749891
"1126","Portage-Sockeye","Sockeye",1971,155,18043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2050,NA,NA,NA,0,15812,0,NA,NA,0,0,181,NA,0,0,0,NA,0,NA,21,4.75708795998905
"1127","Portage-Sockeye","Sockeye",1972,98,15283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2127,NA,NA,NA,0,13156,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,5.04952889985726
"1128","Portage-Sockeye","Sockeye",1973,1688,91287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,10591,NA,NA,NA,0,80696,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,21,3.99046399355631
"1129","Portage-Sockeye","Sockeye",1974,4843,42611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1645,NA,NA,NA,0,40703,0,NA,NA,0,263,0,NA,0,0,0,NA,0,NA,21,2.17457807248467
"1130","Portage-Sockeye","Sockeye",1975,1631,15753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,810,NA,NA,NA,0,14691,17,NA,NA,0,235,0,NA,0,0,0,NA,0,NA,21,2.26783749968496
"1131","Portage-Sockeye","Sockeye",1976,753,7590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,118,NA,NA,NA,0,7097,0,NA,NA,0,0,375,NA,0,0,0,NA,0,NA,21,2.31052164258978
"1132","Portage-Sockeye","Sockeye",1977,3923,39989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,768,NA,NA,NA,0,38060,0,NA,NA,0,1161,0,NA,0,0,0,NA,0,NA,21,2.32174774906709
"1133","Portage-Sockeye","Sockeye",1978,3963,111753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1315,NA,NA,NA,0,99561,16,NA,NA,0,4769,6042,NA,0,50,0,NA,0,NA,21,3.33928976456263
"1134","Portage-Sockeye","Sockeye",1979,2023,52692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,233,NA,NA,NA,0,51559,0,NA,NA,0,597,303,NA,0,0,0,NA,0,NA,21,3.25988208318197
"1135","Portage-Sockeye","Sockeye",1980,996,12225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,675,NA,NA,NA,0,11292,74,NA,NA,0,184,0,NA,0,0,0,NA,0,NA,21,2.50749105675847
"1136","Portage-Sockeye","Sockeye",1981,2951,20069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,154,NA,NA,NA,0,15829,0,NA,NA,0,676,3410,NA,0,0,0,NA,0,NA,21,1.91703223999574
"1137","Portage-Sockeye","Sockeye",1982,11734,210984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1276,NA,NA,NA,0,198075,0,NA,NA,0,11246,387,NA,0,0,0,NA,0,NA,21,2.88929169071332
"1138","Portage-Sockeye","Sockeye",1983,4909,37358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,432,NA,NA,NA,0,36858,0,NA,NA,0,0,68,NA,0,0,0,NA,0,NA,21,2.0294768236612
