CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-20-06,SX,Kitsumkalum,1969,600,1.00,600,1.88,"1,126",2.00,"2,251","1,800",42.4%,"4,051","1,991",46.9%,"4,242",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1970,475,1.00,475,1.88,891,2.00,"1,782","1,530",45.3%,"3,312","1,598",47.3%,"3,381",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1971,600,1.00,600,1.88,"1,126",2.00,"2,251","2,287",49.5%,"4,539","2,368",51.3%,"4,619",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1972,"1,700",1.00,"1,700",1.88,"3,189",2.00,"6,378","6,374",47.4%,"12,752","7,062",52.5%,"13,440",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1973,"1,700",1.00,"1,700",1.88,"3,189",2.00,"6,378","8,447",54.9%,"14,825","9,014",58.6%,"15,392",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1974,"1,700",1.00,"1,700",1.88,"3,189",2.00,"6,378","10,403",59.6%,"16,781","11,069",63.4%,"17,447",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1975,950,1.00,950,1.88,"1,782",2.00,"3,564","2,238",38.0%,"5,802","2,326",39.5%,"5,890",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1976,475,1.00,475,1.88,891,2.00,"1,782","1,883",49.1%,"3,665","2,056",53.6%,"3,838",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1977,"1,700",1.00,"1,700",1.88,"3,189",2.00,"6,378","6,683",48.0%,"13,061","7,532",54.1%,"13,910",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1978,475,1.00,475,1.88,891,2.00,"1,782","1,983",48.6%,"3,765","2,298",56.3%,"4,080",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1979,210,1.00,210,1.88,394,2.00,788,783,47.1%,"1,571",873,52.6%,"1,661",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1980,225,1.00,225,1.88,422,2.00,844,755,39.8%,"1,599","1,054",55.5%,"1,898",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1981,175,1.00,175,1.88,328,2.00,657,691,48.7%,"1,347",762,53.7%,"1,419",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1982,275,1.00,275,1.88,516,2.00,"1,032","1,417",53.5%,"2,448","1,615",61.0%,"2,647",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1983,220,1.00,220,1.88,413,2.00,825,421,27.3%,"1,247",715,46.4%,"1,540",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1984,250,1.14,285,1.88,534,2.00,"1,069",744,36.6%,"1,813",965,47.5%,"2,034",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1985,500,1.14,570,1.88,"1,069",2.00,"2,137","1,945",43.2%,"4,083","2,362",52.5%,"4,499",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1986,500,1.14,570,1.88,"1,069",2.00,"2,137","1,421",33.2%,"3,558","2,141",50.0%,"4,278",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1987,"1,000",1.14,"1,139",1.88,"2,137",2.00,"4,274","2,259",32.8%,"6,533","2,607",37.9%,"6,881",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1988,600,1.14,684,1.88,"1,282",2.00,"2,564","2,769",45.0%,"5,333","3,589",58.3%,"6,154",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1989,900,1.14,"1,025",1.88,"1,923",2.00,"3,847","2,511",33.4%,"6,358","3,672",48.8%,"7,519",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1990,"1,500",1.14,"1,709",1.88,"3,206",2.00,"6,411","5,452",37.8%,"11,863","8,000",55.5%,"14,411",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1991,"1,500",1.14,"1,709",1.88,"3,206",2.00,"6,411","7,016",42.9%,"13,427","9,926",60.8%,"16,337",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1992,"4,000",1.14,"4,557",1.88,"8,548",2.00,"17,096","20,994",46.4%,"38,090","28,104",62.2%,"45,200",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1993,"3,500",1.14,"3,987",1.88,"7,480",2.00,"14,959","15,458",45.1%,"30,417","19,325",56.4%,"34,284",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1994,"5,500",1.14,"6,266",1.88,"11,754",2.00,"23,507","16,442",31.5%,"39,949","28,673",55.0%,"52,180",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1995,"4,875",1.14,"5,554",1.88,"10,418",2.00,"20,836","24,389",44.4%,"45,225","34,122",62.1%,"54,958",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1996,"1,900",1.14,"2,164",1.88,"4,060",2.00,"8,121","12,096",53.0%,"20,216","14,692",64.4%,"22,812",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1997,"3,650",1.14,"4,158",1.88,"7,800",2.00,"15,600","21,181",47.0%,"36,781","29,475",65.4%,"45,075",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1998,"3,900",1.14,"4,443",1.88,"8,334",2.00,"16,669","5,347",19.4%,"22,016","10,940",39.6%,"27,609",2.50,4.39,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,1999,,,,,,,,,,,,,,,,,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2000,"6,489",1.00,"6,489",1.88,"12,172",2.00,"24,345","21,023",43.7%,"45,368","23,715",49.3%,"48,059",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2001,"5,252",1.00,"5,252",1.88,"9,853",2.00,"19,705","13,041",35.9%,"32,746","16,651",45.8%,"36,356",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2002,"7,177",1.00,"7,177",1.88,"13,463",2.00,"26,926","19,593",40.7%,"46,519","21,236",44.1%,"48,161",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2003,"13,026",1.00,"13,026",1.88,"24,435",2.00,"48,870","15,991",22.6%,"64,861","21,893",30.9%,"70,762",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2004,"6,515",1.00,"6,515",1.88,"12,221",2.00,"24,441","7,736",21.4%,"32,178","11,701",32.4%,"36,142",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2005,"4,311",1.00,"4,311",1.88,"8,088",2.00,"16,175","1,373",6.6%,"17,548","4,636",22.3%,"20,811",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2006,"5,020",1.00,"5,020",1.88,"9,416",2.00,"18,833","8,209",28.6%,"27,041","9,865",34.4%,"28,697",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2007,"4,521",1.00,"4,521",1.88,"8,482",2.00,"16,963","7,353",22.9%,"24,316","15,163",47.2%,"32,126",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2008,"5,745",1.00,"5,745",1.88,"10,776",2.00,"21,552","12,503",35.6%,"34,055","13,611",38.7%,"35,163",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2009,"6,803",1.00,"6,803",1.88,"12,762",2.00,"25,523","2,063",6.8%,"27,586","4,626",15.3%,"30,149",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2010,"14,468",1.00,"14,468",1.88,"27,140",2.00,"54,281","6,632",10.3%,"60,912","10,204",15.8%,"64,485",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2011,"8,962",1.00,"8,962",1.88,"16,812",2.00,"33,624","11,486",23.4%,"45,110","15,483",31.5%,"49,107",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2012,"10,974",1.00,"10,974",1.88,"20,586",2.00,"41,172","12,765",22.8%,"53,937","14,901",26.6%,"56,073",2.50,5.00,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2013,,,,,,,,,,,,,,,,,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2014,"7,000",1.02,"7,137",1.88,"13,388",2.00,"26,775","5,141",13.7%,"31,917","10,712",28.6%,"37,487",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2015,"6,043",1.02,"6,161",1.88,"11,557",2.00,"23,115","1,240",4.3%,"24,355","5,545",19.3%,"28,659",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2016,"5,866",1.02,"5,981",1.88,"11,219",2.00,"22,438","3,808",11.6%,"26,246","10,456",31.8%,"32,894",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2017,"7,115",1.02,"7,254",1.88,"13,608",2.00,"27,215",603,2.0%,"27,818","2,817",9.4%,"30,032",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2018,"9,875",1.02,"10,068",1.88,"18,886",2.00,"37,772","3,076",7.1%,"40,848","5,486",12.7%,"43,258",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2019,,,,,,,,,,,,,,,,,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2020,"3,505",1.02,"3,573",1.88,"6,703",2.00,"13,407",802,5.0%,"14,209","2,576",16.1%,"15,983",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2021,"4,145",1.02,"4,226",1.88,"7,927",2.00,"15,855",807,3.3%,"16,662","8,688",35.4%,"24,543",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-06,SX,Kitsumkalum,2022,"10,255",1.02,"10,455",1.88,"19,613",2.00,"39,226","7,650",14.6%,"46,876","13,103",25.0%,"52,328",2.50,4.90,2.67,Kalum,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1960,"4,500",1.15,"5,189",1.09,"5,676",2.00,"11,351","1,838",13.4%,"13,189","2,392",17.4%,"13,743",2.00,4.34,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1961,"5,900",1.15,"6,803",1.09,"7,441",2.00,"14,882","2,824",15.9%,"17,706","2,929",16.4%,"17,812",2.00,4.34,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1962,"7,925",1.00,"7,925",1.09,"8,669",2.00,"17,337","3,321",15.7%,"20,658","3,799",18.0%,"21,136",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1963,"7,900",1.15,"9,109",1.09,"9,964",2.00,"19,927","1,844",8.2%,"21,771","2,470",11.0%,"22,398",2.00,4.34,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1964,"20,787",1.15,"23,968",1.09,"26,217",2.00,"52,434","9,491",15.0%,"61,925","11,031",17.4%,"63,465",2.00,4.34,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1965,"40,128",1.00,"40,128",1.09,"43,893",2.00,"87,785","11,203",10.9%,"98,988","15,209",14.8%,"102,995",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1966,"18,231",1.00,"18,231",1.09,"19,941",2.00,"39,883","9,698",19.3%,"49,581","10,272",20.5%,"50,155",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1967,"13,461",1.00,"13,461",1.09,"14,724",2.00,"29,448","7,269",19.1%,"36,717","8,542",22.5%,"37,990",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1968,"11,400",1.00,"11,400",1.09,"12,470",2.00,"24,939","5,788",18.6%,"30,727","6,195",19.9%,"31,134",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1969,"6,500",1.00,"6,500",1.09,"7,110",2.00,"14,220","2,513",14.8%,"16,733","2,779",16.4%,"16,999",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1970,"5,200",1.00,"5,200",1.09,"5,688",2.00,"11,376","2,148",15.8%,"13,523","2,244",16.5%,"13,619",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1971,"3,000",1.00,"3,000",1.09,"3,281",2.00,"6,563","1,379",17.3%,"7,941","1,427",17.9%,"7,990",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1972,"2,650",1.00,"2,650",1.09,"2,899",2.00,"5,797","1,172",16.5%,"6,970","1,299",18.3%,"7,096",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1973,"1,800",1.00,"1,800",1.09,"1,969",2.00,"3,938",946,19.1%,"4,884","1,009",20.4%,"4,947",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1974,"2,400",1.00,"2,400",1.09,"2,625",2.00,"5,250","1,400",20.8%,"6,650","1,490",22.1%,"6,740",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1975,"2,600",1.00,"2,600",1.09,"2,844",2.00,"5,688",873,13.2%,"6,561",907,13.8%,"6,595",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1976,"3,000",1.00,"3,000",1.09,"3,281",2.00,"6,563","1,379",17.1%,"7,942","1,506",18.7%,"8,069",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1977,"2,325",1.00,"2,325",1.09,"2,543",2.00,"5,086","1,049",16.7%,"6,135","1,183",18.9%,"6,269",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1978,"5,400",1.00,"5,400",1.09,"5,907",2.00,"11,813","2,488",16.9%,"14,302","2,884",19.6%,"14,697",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1979,"5,700",1.00,"5,700",1.09,"6,235",2.00,"12,470","2,506",16.4%,"14,976","2,796",18.3%,"15,265",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1980,"13,460",1.00,"13,460",1.09,"14,723",2.00,"29,446","5,058",13.9%,"34,503","7,062",19.3%,"36,508",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1981,"7,300",1.00,"7,300",1.09,"7,985",2.00,"15,970","3,333",17.0%,"19,303","3,677",18.7%,"19,646",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1982,"13,767",1.00,"13,767",1.09,"15,059",2.00,"30,117","7,218",18.9%,"37,335","8,004",21.0%,"38,121",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1983,"8,800",1.00,"8,800",1.09,"9,626",2.00,"19,251","1,499",7.0%,"20,750","2,009",9.4%,"21,260",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1984,"4,350",1.00,"4,350",1.09,"4,758",2.00,"9,516","1,403",12.6%,"10,920","1,651",14.8%,"11,167",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1985,"16,600",1.00,"16,600",1.09,"18,157",2.00,"36,315","8,219",18.2%,"44,534","8,856",19.6%,"45,171",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1986,"4,100",1.00,"4,100",1.09,"4,485",2.00,"8,969","1,739",15.6%,"10,708","2,182",19.6%,"11,152",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1987,"2,425",1.00,"2,425",1.09,"2,653",2.00,"5,305",448,7.7%,"5,753",501,8.6%,"5,806",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1988,"4,775",1.00,"4,775",1.09,"5,223",2.00,"10,446","3,824",26.1%,"14,270","4,185",28.6%,"14,631",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1989,"3,510",1.00,"3,510",1.09,"3,839",2.00,"7,679","1,527",16.2%,"9,206","1,754",18.6%,"9,432",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1990,"1,230",1.00,"1,230",1.09,"1,345",2.00,"2,691",627,18.4%,"3,318",719,21.1%,"3,410",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1991,"6,150",1.00,"6,150",1.09,"6,727",2.00,"13,454","3,555",20.6%,"17,009","3,793",22.0%,"17,247",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1992,"4,750",1.00,"4,750",1.09,"5,196",2.00,"10,391","5,477",34.0%,"15,868","5,727",35.5%,"16,118",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1993,"6,250",1.00,"6,250",1.09,"6,836",2.00,"13,673","5,471",28.3%,"19,143","5,645",29.2%,"19,317",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1994,"1,425",1.00,"1,425",1.09,"1,559",2.00,"3,117",960,23.3%,"4,078",996,24.2%,"4,114",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1995,"12,550",1.00,"12,550",1.09,"13,727",2.00,"27,455","10,828",28.1%,"38,283","11,144",28.9%,"38,599",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1996,"10,825",1.00,"10,825",1.09,"11,841",2.00,"23,681","9,437",27.8%,"33,118","10,272",30.3%,"33,953",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1997,"1,575",1.00,"1,575",1.09,"1,723",2.00,"3,446","2,665",42.4%,"6,110","2,837",45.2%,"6,283",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1998,"1,075",2.26,"2,432",1.09,"2,660",2.00,"5,320","1,362",20.1%,"6,681","1,468",21.6%,"6,787",2.00,2.21,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1999,"2,533",1.79,"4,541",1.09,"4,967",2.00,"9,933","2,707",20.8%,"12,641","3,113",23.9%,"13,046",2.00,2.79,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2000,,,,,,,,,,,,,,,,,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2001,500,10.02,"5,011",1.09,"5,481",2.00,"10,962","1,520",12.1%,"12,482","1,629",12.9%,"12,592",2.00,0.50,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2002,,,,,,,,,,,,,,,,,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2003,961,1.32,"1,273",1.09,"1,392",2.00,"2,784",383,11.8%,"3,167",455,14.1%,"3,239",2.00,3.78,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2004,"1,785",1.32,"2,363",1.09,"2,584",2.00,"5,169",784,13.1%,"5,953",837,13.9%,"6,006",2.00,3.78,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2005,"3,786",1.00,"3,786",1.09,"4,141",2.00,"8,283",715,7.6%,"8,997","1,082",11.6%,"9,365",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2006,"1,041",1.11,"1,157",1.09,"1,265",2.00,"2,531",439,14.7%,"2,970",456,15.3%,"2,987",2.00,4.50,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2007,"2,800",1.00,"2,800",1.09,"3,063",2.00,"6,126",771,10.9%,"6,898",953,13.5%,"7,080",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2008,"3,389",1.00,"3,389",1.09,"3,707",2.00,"7,415",768,9.3%,"8,183",809,9.8%,"8,224",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2009,"4,712",1.00,"4,712",1.09,"5,154",2.00,"10,307",821,7.3%,"11,129",916,8.2%,"11,223",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2010,"7,814",1.21,"9,487",1.09,"10,377",2.00,"20,755","1,801",7.9%,"22,556","2,043",9.0%,"22,798",2.00,4.12,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2011,"10,887",1.00,"10,887",1.09,"11,908",2.00,"23,816","2,874",10.6%,"26,691","3,286",12.1%,"27,103",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2012,"12,617",1.00,"12,617",1.09,"13,801",2.00,"27,601","2,916",9.4%,"30,518","3,466",11.2%,"31,067",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2013,"9,032",1.34,"12,099",1.09,"13,234",2.00,"26,468","1,609",5.7%,"28,077","1,807",6.4%,"28,275",2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2014,"7,723",1.21,"9,377",1.09,"10,257",2.00,"20,513","1,405",6.3%,"21,918","1,629",7.4%,"22,142",2.00,4.12,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2015,"12,038",1.08,"13,044",1.09,"14,268",2.00,"28,535","1,316",4.4%,"29,851","1,715",5.7%,"30,251",2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2016,"12,542",1.08,"13,590",1.09,"14,865",2.00,"29,730","2,911",8.6%,"32,641","4,053",12.0%,"33,783",2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2017,"5,726",1.00,"5,726",1.09,"6,263",2.00,"12,526",53,0.4%,"12,579",164,1.3%,"12,691",2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2018,"4,624",1.08,"5,010",1.09,"5,480",2.00,"10,961",411,3.6%,"11,372",449,3.9%,"11,410",2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2019,"6,860",1.08,"7,433",1.09,"8,131",2.00,"16,261","1,094",6.2%,"17,355","1,344",7.6%,"17,605",2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2020,422,1.34,565,1.09,618,2.00,"1,237",55,4.2%,"1,291",67,5.2%,"1,304",2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2021,"3,686",1.34,"4,938",1.09,"5,401",2.00,"10,802",503,4.4%,"11,305",684,6.0%,"11,486",2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2022,"6,472",1.34,"8,670",1.09,"9,483",2.00,"18,966","1,013",5.0%,"19,980","1,126",5.6%,"20,092",2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1960,750,1.00,750,1.00,750,2.00,"1,500",388,19.3%,"1,888",504,25.2%,"2,004",3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1961,750,1.00,750,1.00,750,2.00,"1,500",451,22.9%,"1,951",468,23.8%,"1,968",3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1962,500,1.00,500,1.00,500,2.00,"1,000",307,22.7%,"1,307",351,26.0%,"1,351",3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
